customer_id,account_open_date,age,gender,region,urban,education_level,employment_status,KYC_verified,uses_equity_mobile_app,uses_equitel,mpesa_linked_to_bank,equity_mobile_sessions_last_30d,equity_mobile_txn_count_last_90d,mpesa_cash_in_count,mpesa_cash_out_count,num_deposits_last_90d,num_withdrawals_last_90d,equity_mobile_trans_volume_last_90d,avg_balance_last_6m,mshwari_savings_balance,mshwari_loans_count,fuliza_overdraft_amt,loan_applications_count,loan_repayment_rate,branch_visits_count_last_year,complaints_count_last_year,churn_probability,churned,churn_date
CUST02646,2022-03-07,25,Male,Western,1,Secondary,Employed,Yes,1,0,1,3,34,4,13,2,9,71087.87,52475.79,0.0,1,1660.44,3,0.7603,1,0,0.03794668851392291,0,
CUST02647,2024-10-28,21,Male,Central,1,Secondary,Informal,No,1,0,1,5,17,4,0,7,6,52032.34,10748.65,0.0,3,5438.09,1,0.6672,0,0,0.14894912695994647,0,
CUST02648,2024-04-19,57,Male,Western,1,Primary,Employed,Yes,1,1,1,7,8,13,8,15,3,114610.84,53333.72,0.0,3,374.03,0,0.5529,1,0,0.02971980764690715,0,
CUST02649,2022-05-10,59,Female,Central,1,Secondary,Employed,Yes,1,0,1,17,33,5,8,2,7,95978.9,303174.76,0.0,3,2148.76,2,0.794,0,0,0.00017780578402069552,0,
CUST02650,2022-05-04,44,Female,Northeastern,1,Tertiary,Employed,Yes,1,0,1,21,23,25,9,3,2,30530.64,109228.11,0.0,1,335.86,0,0.8504,1,0,0.02030111016084348,0,
CUST02651,2022-12-08,39,Female,Rift Valley,0,Tertiary,Employed,Yes,1,0,0,5,9,1,0,7,1,17491.07,77294.0,12946.74,3,421.29,1,0.9077,1,0,0.1174396975725239,1,2023-12-31
CUST02652,2024-12-19,45,Female,Central,1,Tertiary,Employed,Yes,1,1,1,6,8,1,6,3,0,102680.8,27321.21,9283.83,2,633.98,0,0.6907,1,1,0.06415763299514467,0,
CUST02653,2024-04-04,45,Male,Western,0,Secondary,Informal,Yes,0,0,1,0,5,2,1,4,4,57156.87,75623.87,23870.36,1,3466.03,2,0.3596,0,1,0.13321157332985706,0,
CUST02654,2024-10-24,50,Female,Rift Valley,1,Primary,Employed,No,1,0,1,5,23,8,6,1,3,99682.65,99618.27,16023.89,1,3455.67,1,0.8363,2,0,0.012253285048600966,0,
CUST02655,2024-04-29,33,Male,Northeastern,0,Tertiary,Unemployed,Yes,0,0,0,0,1,2,1,2,0,25427.53,46425.33,4217.82,1,2524.61,1,0.4269,5,0,0.24407156632156085,0,
CUST02656,2024-04-08,38,Male,Rift Valley,1,Secondary,Informal,Yes,1,1,0,5,43,2,2,10,0,32033.66,28133.04,4451.59,1,5118.26,0,0.9234,0,0,0.062458865867051766,0,
CUST02657,2022-04-30,37,Male,Coast,0,Primary,Employed,Yes,0,0,1,0,2,0,2,3,3,51540.02,71570.39,3748.38,2,7586.16,0,0.8395,2,1,0.08575873270021939,1,2024-08-17
CUST02658,2022-06-24,42,Male,Nairobi,1,Primary,Employed,Yes,1,1,1,6,7,0,1,3,2,76529.58,97087.76,0.0,0,1909.1,2,0.7869,1,0,0.014196124973066928,0,
CUST02659,2023-08-31,22,Female,Rift Valley,1,Secondary,Employed,Yes,1,0,1,4,20,21,10,3,4,82153.8,92805.3,0.0,3,628.99,1,0.8192,1,0,0.012574847136312113,0,
CUST02660,2023-03-30,39,Female,Central,0,Secondary,Self-employed,Yes,1,0,1,5,6,13,10,0,1,62210.76,19372.54,6760.16,1,11560.02,1,0.6854,2,0,0.0937242455734668,0,
CUST02661,2022-09-29,61,Female,Rift Valley,1,Secondary,Informal,Yes,1,0,1,9,6,2,7,7,3,33244.11,44004.2,442.64,2,3731.22,1,0.8483,1,0,0.08498613475352737,0,
CUST02662,2023-03-13,42,Female,Rift Valley,0,Tertiary,Employed,Yes,1,1,0,1,32,0,0,0,0,67167.94,25105.82,10078.55,0,2898.85,1,0.9524,4,0,0.07893637459205571,0,
CUST02663,2024-07-18,55,Male,Rift Valley,0,Primary,Employed,Yes,0,0,0,0,5,6,2,5,2,31074.71,40788.96,0.0,0,906.16,0,0.8608,2,0,0.18939973651520603,1,2024-10-13
CUST02664,2022-04-06,39,Female,Coast,1,Primary,Unemployed,Yes,1,0,1,10,28,11,1,14,1,62320.1,42418.82,11031.97,1,2154.6,1,0.8871,0,0,0.05546412756419119,0,
CUST02665,2024-04-12,26,Male,Central,1,Secondary,Employed,Yes,0,1,1,0,3,0,8,2,1,40831.63,99974.76,17335.28,2,948.49,3,0.7383,0,1,0.07093412757766733,0,
CUST02666,2023-11-28,41,Male,Central,1,Secondary,Employed,Yes,1,1,1,5,47,7,8,5,4,157012.6,72212.31,0.0,1,1553.4,0,0.9788,1,1,0.010142756856740697,0,
CUST02667,2023-09-02,21,Female,Nairobi,1,Secondary,Employed,Yes,1,0,1,1,18,8,3,7,1,145820.55,26088.53,0.0,1,6861.16,0,0.9254,1,0,0.04086124746738839,0,
CUST02668,2022-10-25,26,Female,Coast,1,Secondary,Informal,Yes,1,0,0,5,6,4,5,9,1,18808.52,195369.43,0.0,1,8581.1,0,0.6336,0,0,0.009281626054758454,0,
CUST02669,2023-11-19,43,Female,Coast,0,Primary,Self-employed,Yes,1,0,1,2,2,7,4,2,5,40706.87,43112.48,0.0,2,1376.57,2,0.806,3,0,0.1694774133476262,0,
CUST02670,2023-11-02,37,Male,Western,1,Secondary,Informal,Yes,1,0,0,5,0,1,1,11,8,180562.98,64551.85,0.0,2,1056.07,3,0.879,2,0,0.024223293039667287,0,
CUST02671,2024-10-12,30,Female,Rift Valley,0,Secondary,Self-employed,Yes,0,0,1,0,17,3,6,0,2,63264.69,50664.46,0.0,2,6155.81,1,0.5396,4,0,0.1283432752668825,0,
CUST02672,2023-10-22,29,Female,Rift Valley,1,Tertiary,Employed,Yes,0,0,1,0,26,22,16,0,14,47940.23,21002.17,0.0,3,8586.02,4,0.8923,1,0,0.1644263223643715,0,
CUST02673,2022-01-04,42,Male,Coast,0,Tertiary,Employed,Yes,1,0,1,4,20,3,2,2,2,59432.61,25399.98,0.0,2,961.73,3,0.907,4,0,0.1320418363609535,1,2022-08-02
CUST02674,2024-06-13,56,Male,Coast,1,Tertiary,Employed,Yes,1,1,1,7,5,1,5,2,2,43977.94,250124.58,7982.67,2,4513.93,1,0.8763,0,1,0.0013947712071175435,0,
CUST02675,2023-11-23,39,Male,Coast,1,Tertiary,Employed,Yes,1,1,0,3,20,4,0,10,2,46376.68,38494.82,4317.88,2,2244.06,0,0.8516,2,0,0.06119537317756184,0,
CUST02676,2022-04-03,63,Male,Coast,1,Primary,Self-employed,Yes,1,0,1,2,24,8,7,4,5,141586.78,53258.83,2078.55,3,1391.73,1,0.8314,1,0,0.01832674788834737,0,
CUST02677,2022-03-22,62,Male,Central,0,Secondary,Informal,No,0,0,0,0,1,1,0,6,0,26439.74,27745.75,4258.28,1,7309.82,2,0.9466,2,0,0.37484080370623546,1,2022-12-26
CUST02678,2023-04-10,42,Male,Western,1,Tertiary,Informal,Yes,1,0,1,2,2,28,14,6,6,51217.71,86823.98,2790.19,2,2376.6,1,0.6368,2,0,0.05047076657121094,0,
CUST02679,2024-11-08,31,Male,Rift Valley,0,Tertiary,Unemployed,Yes,1,0,1,6,12,4,15,8,0,57050.47,7907.14,0.0,4,3779.58,0,0.9296,2,0,0.1972101485302424,0,
CUST02680,2022-03-17,35,Male,Central,0,Tertiary,Unemployed,Yes,1,0,1,1,12,3,4,4,2,34231.14,30442.52,4043.33,4,3064.93,3,0.6359,5,0,0.15074948529541582,1,2022-12-10
CUST02681,2023-01-29,38,Female,Central,1,None,Unemployed,Yes,1,0,1,12,18,7,17,9,2,70665.69,40923.73,0.0,2,1365.35,1,0.5459,4,0,0.05183301873659214,0,
CUST02682,2024-05-31,25,Female,Nairobi,1,Secondary,Informal,Yes,1,0,1,6,19,22,7,2,0,97038.83,51921.09,0.0,2,1703.11,1,0.4821,3,0,0.030222826763865555,0,
CUST02683,2022-10-12,48,Male,Coast,1,Primary,Self-employed,Yes,0,0,1,0,6,14,0,7,8,31367.77,41799.16,2287.27,1,3709.47,0,0.8612,0,0,0.11615855423884251,1,2023-01-26
CUST02684,2023-01-20,30,Female,Rift Valley,1,Primary,Employed,Yes,1,0,1,11,7,4,5,1,2,33134.77,17055.98,8171.19,3,2875.23,4,0.9229,1,0,0.1469726079039439,1,2023-06-23
CUST02685,2022-01-06,52,Male,Western,0,Secondary,Employed,Yes,0,0,0,0,5,2,0,2,7,33148.62,60662.28,4453.81,1,1348.05,2,0.98,0,0,0.20124288382601316,0,
CUST02686,2024-05-17,57,Female,Rift Valley,0,Tertiary,Unemployed,Yes,0,0,0,0,1,2,1,2,3,29948.0,31545.79,4547.2,0,8896.32,1,0.8739,0,1,0.3619982107840783,0,
CUST02687,2022-01-13,37,Female,Western,1,Tertiary,Employed,Yes,0,0,1,0,19,24,4,3,2,56380.55,27900.51,12483.43,1,191.33,1,0.7479,1,0,0.12059985891227523,1,2024-12-14
CUST02688,2024-05-04,24,Female,Rift Valley,1,Secondary,Employed,Yes,1,0,1,8,27,12,11,1,5,77543.92,54779.77,1123.92,1,3454.01,2,0.8838,1,0,0.028354176960474337,0,
CUST02689,2024-11-28,49,Male,Coast,0,Tertiary,Employed,Yes,1,0,1,2,8,5,2,0,3,38564.76,15200.39,9961.29,2,2787.48,2,0.6487,3,1,0.2107226194762845,0,
CUST02690,2022-09-13,53,Female,Northeastern,1,Secondary,Employed,Yes,1,0,1,22,18,1,10,5,10,129187.74,104483.15,2818.6,3,6231.81,0,0.7743,2,2,0.00881724413359996,0,
CUST02691,2024-05-02,32,Male,Rift Valley,0,Primary,Informal,Yes,1,1,0,2,3,1,2,2,5,26336.52,77772.37,6999.9,1,7772.91,2,0.6668,2,0,0.12080744182481207,1,2024-08-01
CUST02692,2024-07-05,48,Male,Central,0,Secondary,Unemployed,Yes,0,0,1,0,6,3,8,0,4,28249.62,20979.52,0.0,1,3665.7,1,0.6499,4,0,0.24220343105372347,0,
CUST02693,2024-10-27,50,Male,Northeastern,1,Primary,Employed,No,0,0,1,0,37,9,4,6,6,45426.95,23346.46,7678.93,3,1616.62,3,0.9032,0,0,0.1175033563592198,0,
CUST02694,2022-07-11,24,Male,Central,1,Secondary,Informal,No,1,0,1,20,16,3,8,1,3,64189.31,118323.31,7434.89,3,307.77,0,0.5856,2,0,0.018122247683283632,0,
CUST02695,2023-03-03,24,Male,Nairobi,1,Secondary,Self-employed,Yes,1,1,1,9,23,4,1,0,2,16765.81,35961.73,0.0,3,187.77,0,0.7399,3,0,0.10053549630744701,1,2024-06-29
CUST02696,2024-11-22,34,Male,Central,0,Tertiary,Employed,Yes,1,0,1,4,10,5,0,2,3,42027.75,16619.81,8691.63,6,3727.54,2,0.7887,3,0,0.18716682638153137,0,
CUST02697,2022-12-02,35,Male,Nairobi,1,Primary,Employed,Yes,0,0,1,0,2,14,2,1,0,70883.02,31356.07,0.0,2,2335.75,1,0.4609,4,1,0.16410544074119432,1,2023-02-04
CUST02698,2023-09-03,50,Female,Rift Valley,0,Tertiary,Employed,Yes,1,1,0,2,30,0,0,8,4,36493.77,40270.75,7245.04,0,3819.18,2,0.6531,2,0,0.08471382008749162,0,
CUST02699,2024-03-17,46,Female,Central,1,Secondary,Employed,Yes,1,0,1,8,5,7,9,1,4,95158.06,84724.14,0.0,2,1631.07,2,0.9207,0,0,0.023014594021990832,0,
CUST02700,2023-08-31,32,Female,Western,0,Secondary,Self-employed,Yes,1,1,1,7,9,2,1,8,9,91221.1,28586.12,0.0,2,2719.58,2,0.5913,1,0,0.06533184919513058,0,
CUST02701,2024-01-23,37,Female,Coast,0,Tertiary,Employed,Yes,0,0,1,0,2,2,1,2,5,21834.43,62877.24,5147.95,3,1192.85,2,0.9358,3,0,0.16307796203301927,0,
CUST02702,2023-05-25,45,Male,Rift Valley,0,Secondary,Informal,No,1,0,1,3,26,11,5,14,2,12210.77,25329.96,0.0,2,1076.02,1,0.3939,3,1,0.20581310983579035,1,2023-11-06
CUST02703,2024-11-09,42,Male,Central,0,Secondary,Informal,Yes,0,0,1,0,4,9,5,4,2,33675.78,42455.18,0.0,2,2059.97,1,0.7386,1,0,0.19922546359294896,0,
CUST02704,2022-05-29,29,Female,Western,1,Tertiary,Employed,Yes,1,1,1,6,25,10,5,3,1,25914.32,123891.34,3701.32,0,3644.28,1,0.8187,2,1,0.012084207667083704,0,
CUST02705,2022-08-22,31,Male,Coast,0,Primary,Self-employed,Yes,0,0,1,0,3,2,5,1,2,29619.93,14848.57,2091.24,1,313.66,2,0.9175,1,0,0.2474417479174944,1,2023-06-16
CUST02706,2023-03-25,32,Female,Central,1,Secondary,Employed,Yes,1,0,1,19,5,8,7,3,3,73218.15,76097.11,1657.97,2,5642.11,2,0.613,1,2,0.03983315151605985,0,
CUST02707,2023-09-16,27,Female,Rift Valley,1,Secondary,Unemployed,Yes,1,0,1,9,3,12,0,10,3,93208.83,58298.57,0.0,0,2118.3,3,0.5687,1,0,0.05846608447909016,0,
CUST02708,2024-03-24,49,Female,Nairobi,1,Secondary,Self-employed,Yes,1,0,1,14,10,5,3,9,1,59793.94,90924.02,0.0,0,302.82,1,0.8486,2,0,0.02522443652019645,0,
CUST02709,2023-10-07,18,Male,Western,1,Secondary,Unemployed,Yes,1,0,1,10,11,9,7,3,0,102149.01,32095.39,3381.46,0,2175.89,1,0.6709,2,0,0.042885958991619955,0,
CUST02710,2023-03-31,42,Male,Northeastern,0,Secondary,Informal,Yes,0,0,0,0,5,4,0,2,2,25838.33,96237.73,816.33,1,601.06,0,0.6186,2,1,0.19203651614575395,0,
CUST02711,2024-02-19,45,Female,Rift Valley,1,Tertiary,Informal,Yes,1,1,1,5,19,7,3,0,4,79816.21,70112.43,1964.02,1,1077.09,3,0.7437,2,0,0.02130313768418639,0,
CUST02712,2023-02-02,50,Male,Rift Valley,0,Secondary,Informal,Yes,1,1,1,3,2,5,7,6,5,24688.64,16292.5,5153.49,0,2373.65,0,0.5498,2,0,0.19961380130865944,0,
CUST02713,2024-11-26,52,Male,Nairobi,1,Primary,Informal,No,0,0,1,0,9,7,2,0,2,37958.9,21839.79,13395.6,1,237.5,2,0.5562,1,0,0.18603551506222463,0,
CUST02714,2024-03-13,56,Male,Central,1,Secondary,Employed,Yes,1,1,1,4,37,7,13,3,2,56747.17,30532.81,0.0,0,9855.43,0,0.8773,2,0,0.04660107880452159,0,
CUST02715,2024-10-04,56,Female,Rift Valley,1,Secondary,Employed,Yes,1,0,1,16,50,7,1,2,6,29339.39,59758.97,2847.74,3,1066.17,1,0.791,0,0,0.05508983820677535,0,
CUST02716,2024-07-11,52,Female,Coast,1,Secondary,Self-employed,Yes,1,0,1,0,57,12,11,1,3,29474.22,60101.71,6842.87,2,913.99,1,0.5793,2,0,0.03828061052849041,0,
CUST02717,2024-03-27,45,Male,Northeastern,0,Tertiary,Informal,Yes,1,0,1,2,14,2,2,4,2,175157.54,12174.02,9291.14,1,3326.49,1,0.8307,2,1,0.07349319807371482,0,
CUST02718,2023-06-14,50,Male,Nairobi,1,Primary,Employed,Yes,1,1,1,8,1,11,5,8,3,62032.32,18732.96,3190.56,1,2849.3,1,0.6541,2,1,0.12366007526370584,1,2024-03-23
CUST02719,2023-02-24,24,Female,Coast,1,Tertiary,Self-employed,Yes,1,0,1,2,2,5,4,2,1,55618.38,34377.14,0.0,1,915.75,1,0.9159,1,2,0.15264716165645234,0,
CUST02720,2023-08-09,34,Male,Coast,1,Primary,Employed,No,1,0,1,1,7,2,2,1,6,76596.13,98616.24,0.0,0,4367.51,3,0.8918,0,0,0.018146476172121506,0,
CUST02721,2023-02-17,41,Male,Central,1,Primary,Self-employed,Yes,0,0,0,0,9,1,5,3,13,91848.5,18705.5,0.0,2,3155.52,2,0.7345,0,0,0.17698772432418566,1,2024-07-25
CUST02722,2023-10-28,51,Female,Rift Valley,1,Secondary,Employed,Yes,1,0,1,7,35,5,18,2,5,57849.0,178561.51,8545.93,0,720.72,3,0.7371,1,1,0.004147774323668268,0,
CUST02723,2024-01-12,26,Female,Rift Valley,0,Primary,Informal,Yes,0,1,0,0,2,2,1,2,2,33774.78,17581.47,3519.49,0,1299.42,0,0.3037,1,0,0.32893786275094183,0,
CUST02724,2023-01-30,52,Female,Nairobi,1,None,Self-employed,Yes,1,1,1,12,16,2,8,10,1,41777.82,27116.01,9389.75,0,2716.12,2,0.5861,2,0,0.06809843311401054,0,
CUST02725,2023-02-11,29,Male,Western,1,Secondary,Employed,Yes,0,0,1,0,11,8,3,3,9,19426.21,41976.18,12067.76,3,5343.37,1,0.7933,1,0,0.12478919055454911,0,
CUST02726,2023-10-21,26,Male,Central,0,Secondary,Employed,Yes,0,0,0,0,16,1,0,7,4,125335.74,56947.52,0.0,0,728.02,0,0.7706,2,0,0.05025726283048441,0,
CUST02727,2024-03-29,47,Male,Nairobi,1,None,Employed,Yes,1,0,1,5,20,4,3,2,1,155795.97,14888.65,0.0,1,1682.12,3,0.9447,2,0,0.04165458040494116,0,
CUST02728,2022-04-25,52,Female,Rift Valley,1,Secondary,Employed,Yes,1,1,1,11,14,11,6,10,7,118645.17,126080.1,10602.57,3,1099.78,0,0.9935,2,0,0.00422326159322942,0,
CUST02729,2024-10-20,39,Male,Central,0,Secondary,Unemployed,Yes,1,1,1,3,22,5,4,5,0,37702.34,53610.68,0.0,2,8019.05,1,0.5418,4,1,0.06813570209631553,0,
CUST02730,2024-11-13,41,Male,Nairobi,1,Secondary,Employed,Yes,1,0,1,10,17,10,4,1,0,34183.69,49923.74,0.0,1,6357.05,1,0.6983,1,0,0.0611364865798913,0,
CUST02731,2023-10-31,32,Female,Rift Valley,1,Secondary,Employed,No,1,1,0,24,21,2,2,9,4,22090.9,23900.3,6337.14,0,2203.42,2,0.9351,0,0,0.13158776570954903,0,
CUST02732,2024-01-12,59,Female,Coast,1,Primary,Self-employed,Yes,1,0,1,13,4,15,16,2,3,38496.02,56387.65,8768.61,3,1348.86,0,0.9496,0,0,0.05283468432148878,0,
CUST02733,2023-12-22,38,Male,Rift Valley,0,Secondary,Informal,No,1,0,1,0,7,9,3,10,6,44661.23,23747.03,4186.11,1,3894.84,4,0.9022,1,0,0.17824229156742943,0,
CUST02734,2024-07-18,58,Female,Rift Valley,0,Tertiary,Informal,Yes,1,0,0,3,6,0,0,8,3,18008.8,39931.25,3859.65,1,6370.76,0,0.7787,0,1,0.18356248538448167,1,2024-11-18
CUST02735,2024-01-17,24,Female,Coast,0,Tertiary,Employed,Yes,1,1,0,1,3,2,0,3,4,13826.93,51360.33,2010.08,1,3433.58,1,0.9686,4,0,0.13366513387834397,0,
CUST02736,2024-04-21,50,Female,Nairobi,1,Primary,Self-employed,Yes,0,1,1,0,8,4,7,2,6,62222.76,81271.92,0.0,2,4621.83,1,0.8008,1,0,0.033224101737610895,0,
CUST02737,2023-11-04,52,Female,Coast,0,Secondary,Unemployed,Yes,0,0,1,0,12,6,1,3,1,59108.48,13037.08,0.0,0,5641.4,1,0.7846,2,0,0.19286084230705186,1,2024-03-14
CUST02738,2023-01-07,44,Male,Western,1,Primary,Employed,Yes,0,0,1,0,12,14,16,5,5,177177.84,46251.69,0.0,3,7360.22,4,0.7872,0,0,0.030231586921428858,0,
CUST02739,2023-07-17,26,Female,Coast,0,Secondary,Employed,Yes,1,0,0,7,37,0,0,7,3,63627.27,26563.79,0.0,0,1627.27,1,0.7512,1,0,0.09345111062352354,0,
CUST02740,2022-06-12,38,Female,Nairobi,1,Tertiary,Employed,Yes,1,0,1,4,18,1,12,6,4,58670.4,31632.69,0.0,3,2726.13,1,0.9498,0,0,0.06073999216949158,0,
CUST02741,2024-06-01,52,Male,Central,1,Primary,Employed,Yes,1,1,1,15,17,7,3,2,6,16812.7,66922.65,0.0,3,3508.75,0,0.7897,0,2,0.06273371351361394,0,
CUST02742,2022-11-13,34,Female,Nairobi,1,Tertiary,Employed,Yes,1,0,1,7,4,10,2,5,3,36486.84,35577.01,2952.74,1,1397.17,2,0.589,1,0,0.11351565104070192,1,2023-02-27
CUST02743,2022-04-07,30,Female,Central,1,Secondary,Employed,Yes,1,0,1,4,36,2,16,0,4,93240.52,50250.59,0.0,1,2679.46,0,0.9924,2,0,0.025350358130414433,0,
CUST02744,2024-02-25,38,Female,Rift Valley,0,Secondary,Self-employed,Yes,1,0,0,6,0,2,0,6,4,33849.95,18762.24,0.0,1,912.58,1,0.6498,1,0,0.26470444283598904,0,
CUST02745,2024-02-18,54,Male,Central,1,Secondary,Informal,No,1,1,1,11,11,5,1,6,7,128708.34,82790.33,6243.09,0,2810.52,1,0.8017,1,1,0.01907144260376151,0,
CUST02746,2024-03-12,24,Female,Nairobi,1,Secondary,Unemployed,Yes,1,1,1,7,8,46,21,9,9,36071.62,11936.54,4893.19,1,461.56,1,0.2551,3,1,0.18952379653330328,1,2024-04-24
CUST02747,2022-07-21,31,Female,Nairobi,1,Secondary,Unemployed,Yes,1,0,1,17,24,3,7,0,7,22468.55,19498.05,0.0,1,1604.24,0,0.824,1,0,0.12143525298384586,0,
CUST02748,2024-04-25,47,Male,Coast,1,Primary,Informal,Yes,1,0,1,11,21,2,2,5,13,108217.62,105470.08,0.0,3,557.72,0,0.8553,1,0,0.010761177370799766,0,
CUST02749,2024-05-22,29,Female,Nairobi,1,Primary,Self-employed,Yes,1,1,1,6,13,13,5,6,4,114753.12,159549.47,10827.86,4,4051.87,0,0.8026,0,0,0.0018988298026246897,0,
CUST02750,2023-10-01,42,Female,Rift Valley,0,Tertiary,Employed,Yes,1,1,0,2,14,1,0,0,5,24103.0,34212.17,5975.62,3,3373.71,0,0.9681,1,0,0.13583340690794557,1,2024-04-29
CUST02751,2023-11-05,66,Female,Western,1,Tertiary,Self-employed,Yes,1,0,1,7,17,11,1,10,4,198266.64,48554.13,0.0,1,1033.41,0,0.8598,2,0,0.011911027368539525,0,
CUST02752,2022-05-14,68,Female,Central,1,Secondary,Unemployed,No,1,0,1,5,14,0,3,4,1,53475.94,121146.26,5686.35,0,2711.45,3,0.9543,2,0,0.011772430545187302,0,
CUST02753,2023-03-26,46,Female,Nairobi,1,Tertiary,Self-employed,Yes,0,1,1,0,19,0,3,8,4,112957.08,36350.28,7363.64,5,3141.27,4,0.87,2,0,0.042997860461499164,0,
CUST02754,2024-06-16,40,Male,Central,0,None,Informal,Yes,0,0,1,0,3,2,3,0,1,35755.16,247609.68,2330.97,3,9916.11,4,0.7886,3,0,0.004556656600581682,0,
CUST02755,2023-04-09,58,Male,Central,0,Tertiary,Employed,Yes,1,0,1,2,12,1,4,5,1,21610.46,80228.1,2090.28,0,8763.1,1,0.7382,1,0,0.050303342172496116,0,
CUST02756,2024-07-27,39,Female,Central,1,Secondary,Unemployed,Yes,1,0,1,2,6,1,6,7,6,44876.73,65808.2,0.0,2,4075.09,1,0.289,2,0,0.06438086109796895,0,
CUST02757,2022-09-02,45,Male,Western,1,Tertiary,Self-employed,Yes,1,1,1,2,21,4,3,8,0,51954.07,43846.33,0.0,0,3098.5,0,0.8722,0,2,0.0658204893016477,0,
CUST02758,2022-12-15,19,Female,Western,1,Secondary,Self-employed,Yes,1,0,1,5,23,14,4,2,7,39254.13,67381.62,7668.48,2,5227.21,4,0.6415,0,0,0.048038768462884136,0,
CUST02759,2023-01-15,59,Male,Coast,1,Tertiary,Informal,Yes,1,1,0,2,9,3,2,5,4,128761.23,20580.02,0.0,1,5795.66,3,0.5935,0,0,0.07065004707286537,0,
CUST02760,2023-10-01,34,Female,Western,0,Tertiary,Employed,Yes,0,0,1,0,4,0,1,5,2,60689.73,14048.52,12104.61,0,2712.74,2,0.8905,2,0,0.2554608577932728,1,2024-02-04
CUST02761,2022-06-22,57,Female,Central,1,Tertiary,Employed,Yes,1,0,1,10,25,24,13,1,4,115081.02,38987.31,0.0,1,619.5,1,0.9975,2,0,0.030909730239454043,0,
CUST02762,2022-03-16,29,Female,Nairobi,1,Primary,Unemployed,Yes,1,1,1,8,17,3,6,1,10,61943.21,60113.99,2858.82,0,3596.93,0,0.3915,1,0,0.034336060598367,0,
CUST02763,2023-01-03,36,Female,Rift Valley,0,Tertiary,Employed,Yes,1,0,0,6,2,1,0,1,1,38135.7,26821.31,6931.91,1,1551.22,2,0.5385,2,0,0.22285394365925373,0,
CUST02764,2022-07-24,36,Male,Nairobi,1,Secondary,Employed,Yes,1,1,1,18,22,15,8,2,0,65812.18,59839.67,0.0,2,3377.27,2,0.9394,1,0,0.03838966125405984,0,
CUST02765,2023-05-22,29,Female,Northeastern,1,Primary,Unemployed,Yes,1,0,1,1,9,3,12,1,4,151289.84,35705.93,0.0,1,2216.5,1,0.7977,0,1,0.048022749172557666,0,
CUST02766,2022-02-01,39,Female,Rift Valley,1,Secondary,Employed,Yes,1,0,1,9,47,5,6,9,5,27290.92,26374.91,0.0,2,1761.24,0,0.9123,1,0,0.06615002932550876,0,
CUST02767,2022-09-02,55,Female,Western,1,Secondary,Informal,Yes,1,1,1,3,9,20,8,1,3,46222.98,135264.54,0.0,1,727.95,3,0.448,1,0,0.009054915396224559,0,
CUST02768,2022-10-12,22,Female,Central,0,Secondary,Unemployed,Yes,0,0,1,0,3,4,0,3,4,24743.84,96881.68,5153.66,0,816.71,0,0.5409,4,0,0.07722312792818103,0,
CUST02769,2022-01-09,37,Male,Northeastern,1,Tertiary,Employed,Yes,1,1,1,18,17,31,17,10,1,102557.76,32953.41,0.0,1,2717.62,1,0.8398,0,0,0.05160896848357822,0,
CUST02770,2023-06-10,47,Female,Nairobi,1,Tertiary,Employed,Yes,1,1,1,3,28,7,8,2,13,67609.64,79672.96,3011.17,2,1916.21,0,0.7694,0,0,0.022324400070195302,0,
CUST02771,2024-06-12,41,Male,Central,1,Secondary,Employed,Yes,1,0,1,9,6,5,1,6,6,29621.21,53041.46,0.0,1,3432.24,2,0.7633,2,0,0.06672894732739439,0,
CUST02772,2024-11-27,36,Male,Central,0,Secondary,Employed,Yes,0,0,1,0,9,3,1,4,2,66316.24,20554.82,0.0,2,8016.06,0,0.7161,1,0,0.25838512970984423,0,
CUST02773,2024-05-28,48,Male,Nairobi,1,Secondary,Employed,Yes,0,1,1,0,6,9,3,3,0,19504.58,20121.27,8600.38,2,1430.59,0,0.985,0,0,0.19168941572753442,1,2024-11-11
CUST02774,2024-06-11,31,Female,Western,0,Secondary,Unemployed,Yes,0,0,1,0,7,0,13,4,5,18326.98,32218.08,2854.88,0,4020.89,1,0.7246,2,0,0.2719802018867256,0,
CUST02775,2024-09-21,24,Male,Rift Valley,1,Tertiary,Unemployed,Yes,1,0,1,2,5,12,11,6,3,65807.05,29096.19,0.0,2,760.27,0,0.1345,0,0,0.08617084934413369,0,
CUST02776,2023-02-13,62,Female,Western,1,Primary,Employed,Yes,1,1,1,11,10,3,0,3,7,79699.27,98792.21,0.0,2,1923.92,0,0.5864,2,0,0.01736306059435513,0,
CUST02777,2022-06-25,47,Female,Coast,1,Primary,Employed,Yes,1,0,1,7,7,5,12,7,5,59706.8,120171.53,0.0,3,2290.41,3,0.881,0,1,0.02234896492454398,0,
CUST02778,2024-09-28,22,Male,Rift Valley,0,Secondary,Employed,Yes,1,0,1,3,14,9,4,6,6,13516.91,29761.87,7055.62,1,573.65,0,0.9174,3,1,0.1922063780633275,0,
CUST02779,2022-05-24,27,Male,Nairobi,1,Secondary,Informal,Yes,1,0,1,21,4,12,7,2,2,19542.49,56340.94,397.57,2,5728.6,1,0.8532,0,0,0.08341164988802406,0,
CUST02780,2023-12-19,39,Female,Nairobi,1,None,Employed,No,0,0,1,0,11,3,9,2,4,52781.19,59822.43,2630.29,1,3810.78,2,0.8609,0,0,0.09054605072407783,0,
